공산동-0042,1,,대구광역시 동구 능성동 586,35.964759,128.731326,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0043,1,대구광역시 동구 팔공로275길 74,대구광역시 동구 능성동 582,35.965301,128.731132,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0044,1,대구광역시 동구 팔공로275길 80,대구광역시 동구 능성동 574,35.965678,128.73139,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0045,1,,대구광역시 동구 능성동 567,35.965947,128.731526,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0046,1,,대구광역시 동구 능성동 562,35.966478,128.731741,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0047,1,,대구광역시 동구 진인동 382-1,35.959721,128.725282,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0048,1,,대구광역시 동구 진인동 387,35.959007,128.725686,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0049,1,대구광역시 동구 팔공로 1360-16,대구광역시 동구 진인동 389,35.958573,128.725804,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0050,1,,대구광역시 동구 진인동 391,35.958067,128.72611,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0051,1,,대구광역시 동구 진인동 401,35.959437,128.723118,,전용주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0052,1,대구광역시 동구 팔공로 1342,대구광역시 동구 진인동 398-1,35.959632,128.723641,,전용주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0053,1,,대구광역시 동구 진인동 421-1,35.959262,128.722229,,전용주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0054,1,,대구광역시 동구 진인동 427-2,35.958485,128.72097,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0055,1,대구광역시 동구 팔공로260길 23,대구광역시 동구 진인동 417,35.958721,128.72228,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0056,1,,대구광역시 동구 진인동 431,35.957506,128.721914,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0057,1,대구광역시 동구 팔공로260길 40,대구광역시 동구 진인동 434,35.957141,128.722709,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0058,1,대구광역시 동구 팔공로260길 40,대구광역시 동구 진인동 434,35.957141,128.722709,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0059,1,,대구광역시 동구 진인동 435,35.95703,128.723118,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0060,1,대구광역시 동구 팔공로260길 51-6,대구광역시 동구 진인동 438,35.956573,128.724289,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0061,1,대구광역시 동구 팔공로260길 51-12,대구광역시 동구 진인동 440,35.956189,128.725061,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0062,1,대구광역시 동구 팔공로260길 70,대구광역시 동구 진인동 444,35.955355,128.724389,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0063,1,대구광역시 동구 팔공로260길 66,대구광역시 동구 진인동 443,35.955698,128.724358,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0064,1,,대구광역시 동구 진인동 444-2,35.955247,128.724443,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0065,1,,대구광역시 동구 진인동 445,35.955022,128.724341,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0066,1,대구광역시 동구 팔공로260길 88,대구광역시 동구 진인동 449,35.953864,128.725095,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0067,1,대구광역시 동구 팔공로260길 88,대구광역시 동구 진인동 449,35.953864,128.725095,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0068,1,대구광역시 동구 팔공로260길 90,대구광역시 동구 진인동 450,35.953166,128.72581,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0069,1,대구광역시 동구 팔공로260길 2-6,대구광역시 동구 진인동 467-6,35.958369,128.719328,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0070,1,대구광역시 동구 팔공로260길 2-4,대구광역시 동구 진인동 467-1,35.958793,128.719309,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0071,1,대구광역시 동구 팔공로260길 2-4,대구광역시 동구 진인동 467-1,35.958793,128.719309,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0072,1,대구광역시 동구 팔공로 1296,대구광역시 동구 진인동 469,35.958392,128.718508,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0073,1,,대구광역시 동구 진인동 345,35.959148,128.71561,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0074,1,대구광역시 동구 갓바위로12길 44-6,대구광역시 동구 진인동 345,35.959148,128.71561,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0075,1,대구광역시 동구 갓바위로12길 42-2,대구광역시 동구 진인동 343-1,35.959194,128.715488,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0076,1,대구광역시 동구 갓바위로12길 43,대구광역시 동구 진인동 213-2,35.959574,128.715348,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0077,1,대구광역시 동구 갓바위로12길 54,대구광역시 동구 진인동 207,35.959947,128.716227,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0078,1,,대구광역시 동구 진인동 206,35.960061,128.716804,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0079,1,대구광역시 동구 갓바위로12길 64-3,대구광역시 동구 진인동 201,35.960579,128.717574,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0080,1,대구광역시 동구 갓바위로12길 73,대구광역시 동구 진인동 200,35.96165,128.717794,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0081,1,대구광역시 동구 갓바위12길 45-6,대구광역시 동구 진인동 213-4,35.960104,128.715574,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0082,2,대구광역시 동구 갓바위로 68-4,대구광역시 동구 진인동 214,35.960503,128.71519,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0083,1,대구광역시 동구 갓바위로 68-7,대구광역시 동구 진인동 218-1,35.96078,128.715591,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0084,1,,대구광역시 동구 진인동 221,35.961657,128.715145,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0085,1,,대구광역시 동구 진인동 251,35.960055,128.711771,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0086,1,대구광역시 동구 갓바위로 31-7,대구광역시 동구 진인동 253,35.959759,128.711469,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0087,1,대구광역시 동구 갓바위로 50,대구광역시 동구 진인동 307-1,35.959494,128.713573,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0088,1,,대구광역시 동구 진인동 303-2,35.959395,128.713606,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0089,1,대구광역시 동구 갓바위로12길 1-7,대구광역시 동구 진인동 281-1,35.959848,128.714685,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0090,1,대구광역시 동구 갓바위로12길 1-6,대구광역시 동구 진인동 291-2,35.959578,128.714671,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0091,1,대구광역시 동구 갓바위로12길 1-6,대구광역시 동구 진인동 291-1,35.959578,128.714671,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0092,1,,대구광역시 동구 진인동 산267,35.948158,128.72961,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0093,1,,대구광역시 동구 진인동 289,35.959594,128.714893,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0094,1,대구광역시 동구 갓바위로12길 39,대구광역시 동구 진인동 290-1,35.959469,128.714792,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0095,1,대구광역시 동구 갓바위로12길 5,대구광역시 동구 진인동 294-2,35.959329,128.714037,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0096,1,대구광역시 동구 갓바위로12길 30,대구광역시 동구 진인동 336-4,35.958765,128.714864,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0097,1,대구광역시 동구 갓바위로12길 27,대구광역시 동구 진인동 329-1,35.958703,128.714664,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0098,1,대구광역시 동구 갓바위로12길 22,대구광역시 동구 진인동 316-1,35.958491,128.714074,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0099,1,대구광역시 동구 갓바위로12길 17,대구광역시 동구 진인동 314-1,35.958682,128.713765,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0100,1,대구광역시 동구 갓바위로12길 17,대구광역시 동구 진인동 314-1,35.958682,128.713765,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0101,1,대구광역시 동구 갓바위로12길 14,대구광역시 동구 진인동 311-5,35.958891,128.713479,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0102,1,,대구광역시 동구 진인동 267-7,35.957362,128.712955,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0103,1,,대구광역시 동구 진인동 267-5,35.957861,128.712328,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0104,1,,대구광역시 동구 진인동 267-3,35.958269,128.711988,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0105,1,,대구광역시 동구 진인동 263,35.95897,128.710797,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0106,1,대구광역시 동구 갓바위로 18,대구광역시 동구 진인동 586-2,35.958346,128.711202,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0107,1,대구광역시 동구 인산로 69-3,대구광역시 동구 진인동 562,35.955768,128.714205,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0108,1,,대구광역시 동구 진인동 544,35.956787,128.714103,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0109,1,,대구광역시 동구 진인동 542,35.957145,128.714539,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0110,1,,대구광역시 동구 진인동 539-1,35.957827,128.714999,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0111,1,,대구광역시 동구 진인동 539-1,35.957827,128.714999,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0112,1,,대구광역시 동구 진인동 808,35.955174,128.712503,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0113,1,대구광역시 동구 인산로 62-5,대구광역시 동구 진인동 818-2,35.955208,128.712847,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0114,1,대구광역시 동구 인산로 68-6,대구광역시 동구 진인동 820-3,35.954943,128.713499,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0115,1,,대구광역시 동구 진인동 산122,35.953724,128.715439,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0116,1,,대구광역시 동구 진인동 846,35.953479,128.717188,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
