동인124가동 227-17대,1,,대구광역시 중구 동인동1가 226-16,35.871659,128.602344,2011,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 116,1,,대구광역시 중구 동인동1가 116,35.873787,128.602227,2006,전용주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 448-11 대,1,,대구광역시 중구 동인동1가 448-11,35.872076,128.603765,2011,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 9-3도,1,,대구광역시 중구 동인동1가 9-3,35.872005,128.601638,2014,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 335대,1,,대구광역시 중구 동인동1가 335-5,35.871526,128.605588,2012,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 4-10대,1,,대구광역시 중구 동인동2가 4-10,35.870211,128.601768,2012,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 409-11대,1,,대구광역시 중구 동인동2가 409-11,35.869442,128.604132,2013,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 470-8대,1,,대구광역시 중구 동인동2가 470-8,35.869442,128.604132,2013,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 503-3대,1,,대구광역시 중구 동인동2가 503-3,35.869442,128.604132,2013,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 71,1,,대구광역시 중구 동인동1가 71,35.873178,128.601481,2004,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 226-12대,1,,대구광역시 중구 동인동2가 226-4,35.867946,128.605629,2013,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 91,1,,대구광역시 중구 동인동1가 91,35.873003,128.602099,,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 235-10대,1,,대구광역시 중구 동인동2가 235,35.867845,128.606191,2013,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 93,1,,대구광역시 중구 동인동1가 93,35.872904,128.602054,2006,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 72-2 대,1,,대구광역시 중구 동인동1가 72-2,35.873086,128.601701,2013,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 522-5대,1,,대구광역시 중구 동인동2가 522-5,35.869442,128.604132,2013,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 196대,1,,대구광역시 중구 동인동2가 196,35.869903,128.605686,2014,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 33-1,1,,대구광역시 중구 동인동1가 33-1,35.872282,128.602127,2003,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 10-17대,1,,대구광역시 중구 동인동2가 10-17,35.869961,128.601257,2014,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 10-6대,1,,대구광역시 중구 동인동4가 10,35.869769,128.607257,2014,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 33-1,1,,대구광역시 중구 동인동1가 33-1,35.872282,128.602127,2004,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 282,1,,대구광역시 중구 동인동1가 282,35.871524,128.604214,2006,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 2-1대,1,,대구광역시 중구 동인동2가 2-1,35.870643,128.601805,2014,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
