도원동-001,1,대구광역시 달서구 수밭길 45-13,대구광역시 달서구 도원동 1061,35.79652144,128.5484823,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
도원동-002,1,,대구광역시 달서구 도원동 1396-92,35.80790135,128.5453961,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
도원동-003,1,,대구광역시 달서구 도원동 600,35.80661126,128.549603,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
도원동-004,1,대구광역시 달서구 상화로58길 7-13,대구광역시 달서구 도원동 1396-115,35.80784379,128.5461592,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
도원동-005,1,,대구광역시 달서구 도원동 1448-4,35.80746232,128.5448177,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
도원동-006,1,,대구광역시 달서구 도원동 1454,35.8062601,128.5435924,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
도원동-008,1,,대구광역시 달서구 도원동 1396-101,35.80782889,128.5454731,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
도원동-009,1,대구광역시 달서구 상화로58길 7-5,대구광역시 달서구 도원동 1396-102,35.80780084,128.5456942,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
도원동-014,1,대구광역시 달서구 수밭길 66,대구광역시 달서구 도원동 1178,35.7952949,128.5486398,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
도원동-017,1,대구광역시 달서구 수밭길 15,대구광역시 달서구 도원동 973-2,35.79743181,128.5484775,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
도원동-018,1,대구광역시 달서구 상화로 300-15,대구광역시 달서구 도원동 564-1,35.80750718,128.5468429,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
도원동-019,1,대구광역시 달서구 월곡로 113-13,대구광역시 달서구 도원동 607,35.80686585,128.5491179,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
도원동-020,1,대구광역시 달서구 상화로62길 37,대구광역시 달서구 도원동 619,35.80671435,128.5487406,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
도원동-021,1,대구광역시 달서구 상화로58길 87,대구광역시 달서구 도원동 666,35.806335,128.5489151,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
신당동-001,1,대구광역시 달서구 성서서로75길 25,대구광역시 달서구 신당동 1755,35.85866208,128.4983005,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
신당동-002,1,대구광역시 달서구 성서서로75길 23-8,대구광역시 달서구 신당동 1755-3,35.85829254,128.4982982,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
신당동-003,1,대구광역시 달서구 성서서로75길 23-14,대구광역시 달서구 신당동 1755-5,35.85806726,128.4982857,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
신당동-004,1,대구광역시 달서구 성서서로73길 38-2,대구광역시 달서구 신당동 162,35.85772656,128.4978517,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
신당동-005,1,대구광역시 달서구 성서서로75길 31-12,대구광역시 달서구 신당동 1753-4,35.85818586,128.4979432,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
신당동-006,1,대구광역시 달서구 성서서로 75,대구광역시 달서구 신당동 1753-1,35.85852836,128.4979453,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
신당동-007,1,대구광역시 달서구 성서서로75길 37,대구광역시 달서구 신당동 1753-9,35.8586641,128.4978133,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
신당동-008,1,대구광역시 달서구 선원로10길 27,대구광역시 달서구 신당동 1753-5,35.85819547,128.4977993,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
신당동-009,1,대구광역시 달서구 선원로10길 24,대구광역시 달서구 신당동 150,35.85807081,128.4974332,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
신당동-010,1,,대구광역시 달서구 신당동 543,35.85836129,128.4969367,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
신당동-011,1,대구광역시 달서구 선원로10길 8,대구광역시 달서구 신당동 143,35.85871193,128.4971493,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
신당동-012,1,대구광역시 달서구 서당로 74,대구광역시 달서구 신당동 556,35.85827465,128.4960947,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
신당동-013,1,대구광역시 달서구 서당로 74,대구광역시 달서구 신당동 556,35.85827465,128.4960947,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
신당동-014,1,대구광역시 달서구 성서서로73길 61,대구광역시 달서구 신당동 521,35.8579574,128.4965245,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
신당동-015,1,,대구광역시 달서구 신당동 500-1,35.85774748,128.4971543,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
신당동-016,1,대구광역시 달서구 성서서로73길 53,대구광역시 달서구 신당동 502,35.857631,128.4969875,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
송현2동-001,1,대구광역시 달서구 송현로16길 74-7,대구광역시 달서구 송현동 1917-5,35.82714199,128.546015,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
송현2동-002,1,대구광역시 달서구 송현로16길 66-9,대구광역시 달서구 송현동 1917-16,35.82671893,128.5458904,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
송현2동-003,1,대구광역시 달서구 월배로67안길 9,대구광역시 달서구 송현동 1917-17,35.8266643,128.5460118,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
송현2동-004,1,대구광역시 달서구 월배로67안길 33,대구광역시 달서구 송현동 1922-6,35.82755316,128.5467705,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
송현2동-005,1,대구광역시 달서구 월배로69길 26,대구광역시 달서구 송현동 1922-22,35.82725699,128.5464917,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
송현2동-006,1,대구광역시 달서구 월배로69길 34,대구광역시 달서구 송현동 1922-25,35.827466,128.5461169,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
송현2동-007,1,대구광역시 달서구 월배로65안길 47,대구광역시 달서구 송현동 1921-18,35.82705578,128.5471323,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
송현2동-008,1,대구광역시 달서구 월배로65안길 57,대구광역시 달서구 송현동 1921-5,35.82752324,128.5474011,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
송현2동-009,1,대구광역시 달서구 월배로75길 23,대구광역시 달서구 송현동 1926-4,35.82873707,128.5480514,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
송현2동-010,1,대구광역시 달서구 월배로65안길77,대구광역시 달서구 송현동 1926-27,35.82823198,128.5481254,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
송현2동-011,1,,대구광역시 달서구 송현동 1926-12,35.82792736,128.5477249,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
송현2동-012,1,,대구광역시 달서구 송현동 1923-5,35.82817758,128.5462214,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
송현2동-013,1,대구광역시 달서구 송현로16길 94-5,대구광역시 달서구 송현동 1923-11,35.82801499,128.5462977,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
송현2동-014,1,대구광역시 달서구 월배로67안길 41-10,대구광역시 달서구 송현동 1923-21,35.82807627,128.5466966,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
